,company,number_reviews,search_city,star_rating,summary,title,website,how_paid,annual_salary,is_sponsored,time_since_posted,in_city,page
7993,Merieux Nutrisciences,,"Dallas, TX",,"Our team of scientists and technicians are committed to providing our clients with accurate results, delivered on time, with uncompromising ethics, honesty,...",Technician - Microbiology,http://www.indeed.com/rc/clk?jk=98792a9cbb5149b3&fccid=d9730ee60ea1fce1,,,0,7-12 days ago,0,20
7997,Ally Financial Inc.,239.0,"Dallas, TX",3.5,"Ally offers a variety of benefits to protect your health and well-being, provide financial security and balance your work-life needs including:....",Research and Adjustment Analyst,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJ5QQ_XkAtnGD7OtNJBPWnMWX0-0yeBIg3SyIy7sPtwcxlPSBmewKb0WlgUCN9pTtrndGTTrSQj-F1dRHL1PEcsC6qjwfI-cY-mFT6ePuULj4uDielkrTojPJYharT4pmScORNsOz1t49lqAZsCxlv_ehqUQpkz1sUssDIJlCTKsOeHWuo71AhNOGndqxJgEOS97pFNSTYS8ZbszWogo8LwUWkJ6cj3wriwGoooImu0l_RTi59UPqfVz0Ric17fCg5KpO0-mfCnM3v0Ccnc701AmZe7SyWE4HTkj_jHxLwUGlzLGGLccw1Xo-YqoiVHdYgWSYJQ8QNycZLlKGf9LX8ua-8rnLBh98s5c7_LJc6t3EasTMvg0tpvwP1Aeg_5y4iLgrtMJmAnNgpUp4l7cq7ziOfXmrrTHy0rOG5IwIF6UfzlQJdF4Fji0kvYiTDcr0ehwGIJ-onEKej3MNnTWkRDFkojtcqpLgZKZZ5X5c6Zt2E5nftsxyRpY3JUI0yVq7FbRdD6-pnqpqRDMfFz26KhVK7F2lg96XaRDCptowea3NzuGp3xpTFS02PORjMOgHcgK_NaDV7n3XxF4XZryI_&p=6&sk=&fvj=0,,,1,13-18 days ago,0,20
7998,Intel,2009.0,"San Diego, CA",4.34999975,"Uses predictive modeling, statistics, Machine Learning, Data Mining, and other data analysis techniques to collect, explore, and extract insights from structure...",Data Scientist/Machine Learning Engineer,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CyGGNFtAqUzdQVhgxgKtB61tSC0SR3x5ErmQ9dbBAY2STJRpxTdZ5P7lnH08eHPhPXx6s9TCQ3yW62lZCn16P1h4wFEFVIxvSPlUVlBNccbtYlo9yFgNbUVywLa-QGzP5Vq1hmdamF3mBUm9E3WFmVolckd5ix8E5z2B7N4yinVBAxLezdw9-CYqW62UaicbKzeZfg1YD38GTuyMOSZ5gXm3zcnu0l8nZE3nvasm_Q7WStGJgFNR2f5b9RPaCmql3Kb19WvLWE9AbNwuUZBevxP56vn9e8irbXgCSEx6huKvUZWF-syIEcknGgT3JrbFSSc_k8GNIATWRbQmsnpcVSWvZoHui-2QDaDcTjA3l9t0vCcLmXN4B4QNrAfs8WOst86IN2KvVKmDTJ4i6Ueu6AKdKvJdcbyyw=&p=1&sk=&fvj=0,,,1,7-12 days ago,1,1
7999,Predictive Science,,"San Diego, CA",,This is a freelance data scientist position who will work with other senior data scientists to consult with executives and data scientists who are a part of the...,Data Scientist,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bcgobz-t7weSGYTjoRWMIqcV9t0akB45B3k8NFJVZb5kkFpxn8bhfjltbVDjvx0bn0noTLqpSBW77839Ubfh4eL2ZvByfFlPegJkfgxbap4qbKzQXknClXAKQmaD18uRE6WyuXyxO_e8fzaqQSa7ZpyeCe5uieQh47WK5pf86l2j74TDwlLMO9zy3GUmysBn2kjiKDM6sNAOGRL6lMcD49jZfsaOC8lGQDHinz8W4OAdfuE7vRcb1jR0FZucKcGa6hKL7phXHrTRz4o4H066Pz9AKmYaauI0IiB_Eav4qdPwDbwIG_VEEblTvHQJxgem_1UluoWco6tYvpn4jrucYFTTYuxI3UI5L_fImnEjnBtLIBGVlqPtFuETRv5I6AdJH8x7yPK6ZzMK7QETPaj02gC61bHhWdNGeWAWZp7dTouQ==&p=2&sk=&fvj=0,,,1,7-12 days ago,0,1
8000,BAE Systems,1719.0,"San Diego, CA",3.7,"In Computer Science, Data Science, or Analytics with a focus in Machine Learning. In this highly impactful role, you will be leading the machine learning...",Software Architect/Engineer - Machine Learning,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AgK9Tfwl-jz4iZqQT7PVvfGvMjxSq7JyzV153EZSA9vPTvrZGD8Uk5zzvgX9KTe_1MoNEJbTN508-9Bzwk7NF_vjoEX0mBRFnbE75C-QNm4FXS4DTXW0SP7OAHZ1selQuMP65IXdZK3EQa325aLJ2pj195lVJcQ324fVmfG4uKDN8fvzNNZleI6kalBIg-jN1O90CRsHLrEnGX9qSj3qha-e9doo8X0YeLbEMtDYnrdgFAQfrtdduuaxSG1bIyJLyC8cm_mLvsWI6mBpqAh-_cp97y1594gKcKdMXX7FVKgMHgAsjrYb_1t8JUfv33QM5UJfwDe_pEZ2EFoMTPx8aBwBCfAJemdx8AezNiWa50Fh0wy-caAJrY1N0IECNgQvnsHbTGBMeVbGNNcaqqQ5KgdxgjuZL4vhWSXux-KDNvd85sple6l9xtDcYzOrR3G-fRYiQtewguYFG5Jhan7f_LQ3Ol0e1K92UWZkpZ57tJ8ehZxA5I1m2WEqpZa244n5sHP09q11YzYx7sNlq3qRUW8m8soUmOJ5Yv7AANB4xNxw==&p=3&sk=&fvj=0,,,1,more than 30 days ago,1,1
8001,Intel,2009.0,"San Diego, CA",4.34999975,"Uses predictive modeling, statistics, Machine Learning, Data Mining, and other data analysis techniques to collect, explore, and extract insights from structure...",Data Scientist/Machine Learning Engineer,http://www.indeed.com/rc/clk?jk=e3f0a8f2d40232d5&fccid=f1374be6a45f4b8a,,,0,7-12 days ago,1,1
8002,SAIC,1278.0,"San Diego, CA",4.3,The candidate will also investigate and implement new scientific analysis and methodologies to support big data analytics efforts and stay current with evolving...,Senior Data Scientist Job,http://www.indeed.com/rc/clk?jk=1d8c859667ae23e3&fccid=f3b836e645f9b36d,,,0,in the last day,1,1
8003,EXPERIAN,506.0,"San Diego, CA",3.6,"Qualifications Advanced degree in Machine Learning, Computer Science, Electrical Engineering, Physics, Statistics, Applied Math or other quantitative fields 0-3...",Data Scientist,http://www.indeed.com/rc/clk?jk=1822be289edc30f9&fccid=75a3a5a15b202084,,,0,25-30 days ago,1,1
8004,TuSimple LLC,,"San Diego, CA",,We’re looking for smart and entrepreneurial people to join the world’s leading scientists and researchers team....,Machine Learning Researcher (Full-time/Internship),http://www.indeed.com/rc/clk?jk=2668091f36031c26&fccid=dd616958bd9ddc12,,,0,7-12 days ago,1,1
8005,"Synthetic Genomics, Inc.",,"San Diego, CA",,Experience applying machine learning techniques to big data. The Data Scientist will be part of the Computational Biology Group and will work closely with...,"Data Scientist, Computational Biology",http://www.indeed.com/rc/clk?jk=357665f852081960&fccid=1a6cddfd2d5c10d6,,,0,19-24 days ago,0,1
8006,"Gunther Douglas, Inc.",,"San Diego, CA",,"Expertise in machine learning, deep learning, artificial intelligence, statistical data analytics, and applications....","Data Scientist, Cyber Security","http://www.indeed.com/cmp/Gunther-Douglas,-Inc./jobs/Data-Scientist-68e836924d8bbbfa?r=1&fccid=796483c374f616c6",,,0,7-12 days ago,1,1
8007,Leidos,195.0,"San Diego, CA",3.65,The Health Group of Leidos is currently seeking a Research Scientist / Data Analyst to provide analytical and database support for a variety of health and...,Research Scientist / Data Analyst,http://www.indeed.com/rc/clk?jk=e0f99929d2799935&fccid=8765a4045377753a,,,0,19-24 days ago,1,1
8008,Booz Allen Hamilton,958.0,"San Diego, CA",3.7,"Experience with designing and implementing machine learning, data mining, statistics, or graph algorithms. Experience with building complex data extraction,...","Data Scientist, Junior",http://www.indeed.com/rc/clk?jk=27a59a04a26844c3&fccid=4e041af1d0af1bc8,,,0,25-30 days ago,1,1
8009,Genomics Institute of the Novartis Research Founda...,871.0,"San Diego, CA",4.3,"GNF offers a unique environment to apply data science methodologies to large datasets originated from high-throughput drug research technologies, where data...","Data Scientist - Novartis/GNF in La Jolla, CA",http://www.indeed.com/rc/clk?jk=2510a98fd6609487&fccid=c35194d01a9e2595,,,0,19-24 days ago,0,1
8010,ron@technogeninc.com,,"San Diego, CA",,"Incorporates techniques to find and interpret rich data sources, manage large amounts of data (Big Data problems), create visualizations to aid in understanding...",Data Analytics / Scientist,http://www.indeed.com/cmp/Glomark/jobs/Data-Analytic-52f5c9345a2e1d3b?r=1&fccid=f28693180c0e29e8,,,0,more than 30 days ago,1,1
8011,Accenture,7113.0,"San Diego, CA",4.25,"Data Scientists are expected to collaborate with other data scientists, subject matter experts, sales, and delivery teams from Accenture locations around the...",Lead Data Scientist,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AMNd6tC0S23lhdZ0umHTp0DzufZ-32jGT3Eur2xSP8mfjRSFSfEMBNy9selO4O-0d5kTjl9n8Auy7i85QpzK_DpXBDjO0tbV5smJXmK7VbtVqsNQzj91QtZfuoq5zhwFC5iuILeHDSRXsrIgwW1_j31iwIT1Momn4z8fBD1roQZm2-_0vRGx_gnPhMrTCbmPlUMfBEBkkNIy_k1qZjQPYaKoIEKthZ9s1C_LVLDqCRLlnTJh6j-ecn9mVZ2IsFVMvpngJywXztv9ktATQLv1UWKozWfMd5qhYXNqwOViO30zLyY2Np_Vw0LMllwFeEInEnBC0X8NruVBKN4NBnV0tchsFqXURi632PQEI9V8HIiI-UpELhDBpoH5PcEpTTqVFQ2cjmQ797KskA2Di89a0Cqp3_eNgDmafY7Hfk4MtanJ4PsgekV06gAdNm4WL0yJJ7m8EfnglL4552er0NPfmCYZQPx_Uq0l6fs1TYuiWb-lAYcAQ8xvQP&p=4&sk=&fvj=0,,,1,25-30 days ago,1,1
8012,"Synthetic Genomics, Inc.",,"San Diego, CA",,Experience applying machine learning techniques to big data. The Data Scientist will be part of the Computational Biology Group and will work closely with...,"Data Scientist, Computational Biology",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BYe2Q9kQYqr2idc5_S_HMWM-qVIzUQtUDcu29HyEnk9gAdIjfU_JxhKtYM9DxI63URbhMTbd06hxsOKFSAe5S1klVo1hoaK8s2KrN41g5XLGwOpGBQ8wA4JabTZDR8fMAsmY2Km4agZWzsdiH-eU9AeTzGrLgR9tPuY0-4Dp8qDu8MLbqwFHxahwQ2Af78hG0I3DfYcMGGuqQFSrGeENc3sYKxD-v9bycYnAO7THNfcXzCz1fD_4qNr6aDYVY_pLCU65zPZ2gRsGaInkeEqhNBIM0mQ6MTiiu0XFsAsgfV7mv2evM7Ojsr6HhO1-mm9RkXYZQzVn_XRSLGijy-HaFycKlbBVRkAyQTlRqukkn51T5V3kB9UgcQfkPE-9aoMEnUeC_lI5NOqu3Iifm9ZpJ31fPFnUaC7InrQo-FRX90t9i5DrgngSBdcJ0Hw_UEvobpfU3svcgBrTD8ylOIr6uTYTYgZ1CqUZ-RD5hKLqNh88DE6ZPTsZsVk6epHF6FeHMOBLwMq3ekmutyznXFD9qeHDsdONgxvKg3D3onO27PD3rpkDNTX-R-qaeeKHGfNoLP8hiPwkxk61k7gXucitt2zOHf6R-_E2A=&p=5&sk=&fvj=0,,,1,19-24 days ago,0,1
8016,Intuit,473.0,"San Diego, CA",4.34999975,"Demonstrating programming skills in large-scale data analysis using Python, Java, R or related software. Leveraging strong math skills and statistical knowledge...",Associate Data Scientist,http://www.indeed.com/rc/clk?jk=916cf19d2d45b2e6&fccid=9784ae78e9834539,,,0,more than 30 days ago,1,2
8017,FICO,42.0,"San Diego, CA",3.65,"In this role, you will be a senior leader on a highly talented team of data scientists developing advanced transaction analytics models deployed into a variety...",Lead Analytic Scientist (Big Data),http://www.indeed.com/cmp/FICO/jobs/Lead-Analytic-Scientist-92975ac52ea136fb?r=1&fccid=2a90b491c8a55d0f,,,0,13-18 days ago,1,2
8018,"Illumina, Inc.",52.0,"San Diego, CA",3.45,Experience leading or collaborating with a team of data scientists in developing and delivering machine learning models that work in a production setting....,Sr Data Scientist,http://www.indeed.com/rc/clk?jk=db5b28af2dafd418&fccid=8524239b088a6649,,,0,13-18 days ago,1,2
8019,Sequenom,17.0,"San Diego, CA",3.5,We’re looking for an insightful Data Scientist with Machine Learning and Predictive Modeling experience and a passion for working with genetic data....,Data Scientist,http://www.indeed.com/rc/clk?jk=5321585886198d40&fccid=a3e867e556765731,,,0,more than 30 days ago,1,2
8020,Planet Pharma,,"San Diego, CA",,Work with scientists to build quick turnaround tools to facilitate generic workflow capabilities of scientific data management....,Scientific Programmer Analyst,http://www.indeed.com/cmp/Planet-Pharma/jobs/Scientific-Programmer-Analyst-c246ebdd5fdc0873?r=1&fccid=9d4986a32b91524f,,,0,25-30 days ago,1,2
8021,Sanford Burnham Prebys Medical Discovery Institute,,"San Diego, CA",,"The successful candidate will work in close collaboration with staff scientists and research associates, and under the supervision of the Core Director deliver...",Research Associate I,http://www.indeed.com/rc/clk?jk=6d0018d9e2e8e86c&fccid=fdb926660fbd2860,,,0,in the last day,0,2
8022,"Truven Health Analytics, an IBM Company",,"San Diego, CA",,At least 5 years of expertise in one or more of the following areas Predictive analytics/modeling or Data mining OR Machine learning....,Sr. Director Predictive Modeling,http://www.indeed.com/rc/clk?jk=75529540fe7712ca&fccid=24717fa04ddaea5d,,,0,1-6 days ago,1,2
8023,FICO,42.0,"San Diego, CA",3.65,"We are looking for data scientists to analyze and understand large amounts of historical data to determine suitability for modeling, data clean-up and filtering...",Cyber Analytic Scientist,http://www.indeed.com/rc/clk?jk=0f7e02bc42b3ece5&fccid=2a90b491c8a55d0f,,,0,19-24 days ago,1,2
8024,Verve,11.0,"San Diego, CA",4.45,A background in Machine Learning with experience developing scalable predictive analytics and data mining applications....,Data Scientist,http://www.indeed.com/rc/clk?jk=6e4915d34f878a5a&fccid=ae23205f97b564d5,,,0,more than 30 days ago,1,2
8025,"Mitchell International, Inc.",3.0,"San Diego, CA",3.25,"As a Machine Learning Data Scientist Intern, you will have the opportunity to solve challenging problems or build predictive models across a broad range of...",Machine Learning Internship,http://www.indeed.com/rc/clk?jk=86f774a1cfe6e5e1&fccid=2431bcc75b874651,,,0,more than 30 days ago,1,2
8046,Bridgepoint Education,80.0,"San Diego, CA",3.25,"Data Analysts require knowledge of data systems and structures throughout the data lifecyle, from warehousing to analytics....",Senior Data Analyst,http://www.indeed.com/rc/clk?jk=9684e8a8b55df1ab&fccid=3e46cc7728cb8401,,,0,more than 30 days ago,1,4
8047,ViaSat,62.0,"San Diego, CA",3.65,"Experience with R and Python. Architect, Design, Build and Support data architecture(s) for high resolution temporal data from network components to support...",Data Scientist,http://www.indeed.com/rc/clk?jk=59027d81e0fc2c06&fccid=8b219f1987ef65ea,,,0,more than 30 days ago,1,4
8048,Union Bank,427.0,"San Diego, CA",3.65,Marketing Data Analysis Techniques. Regularly works under deadlines and may be subject to extreme workloads....,"Data Scientist - SQL Developer, Assistant Vice President",http://www.indeed.com/rc/clk?jk=201f6afe09185103&fccid=7cb896537f21d8e3,,,0,more than 30 days ago,1,4
8049,Vencore,44.0,"San Diego, CA",3.5,"Merge data sources together, ensure consistency of data-sets, frame visualization techniques to aid in understanding data, build mathematical models using the...",ABI/OBP Data Scientist,http://www.indeed.com/rc/clk?jk=559905d351853426&fccid=1cb811e40902c620,,,0,more than 30 days ago,1,4
8050,Wondfo USA,,"San Diego, CA",,"The data scientist will be responsible for database development/ maintenance and algorithm development using in-depth knowledge of embedded software, and data...",Data Scientist,http://www.indeed.com/cmp/Wondfo-USA/jobs/Data-Scientist-eb853ed3182fd316?r=1&fccid=2514bae027de5601,hourly,52000.0,0,more than 30 days ago,1,4
8051,NIBR,,"San Diego, CA",,"GNF offers a unique environment to apply data science methodologies to large datasets originated from high-throughput drug research technologies, where data...","Data Scientist - Novartis/GNF in La Jolla, CA",http://www.indeed.com/rc/clk?jk=e88777993bbb6bcf&fccid=e3d02f970def32f7,,,0,19-24 days ago,0,4
8052,Scientific Research Corporation,53.0,"San Diego, CA",3.65,"Scientific Research Corporation offers a competitive salary, an extensive benefits package and a work environment that encourages excellence....",Senior Test Analyst,http://www.indeed.com/rc/clk?jk=136566de14a99f16&fccid=3ef35aed877c5463,,,0,13-18 days ago,1,4
8053,"Illumina, Inc.",52.0,"San Diego, CA",3.45,Develop algorithms for analysis of vast amount of studies across various data types and platforms for translational research and clinical applications....,Bioinformatics Scientist 1,http://www.indeed.com/rc/clk?jk=904de647f0db7d60&fccid=8524239b088a6649,,,0,13-18 days ago,1,4
8054,BASF,1031.0,"San Diego, CA",4.34999975,"From competitive health and insurance plans, to robust retirement benefits that include company-matching contributions, to making sure you never stop learning,...","Scientist III, San Diego",http://www.indeed.com/rc/clk?jk=5a6bbff37f95a828&fccid=f161bd11bb997f0a,,,0,1-6 days ago,1,4
8055,"Illumina, Inc.",52.0,"San Diego, CA",3.45,"The ideal candidate will have a PhD in Applied Physics, Biophysics, Physical Chemistry, Physics, Biomedical Engineering or a closely related field....",Scientist 1,http://www.indeed.com/rc/clk?jk=cbe1e85cd7ee460d&fccid=8524239b088a6649,,,0,1-6 days ago,1,4
